$POS,$ID,$PosS,$NegS,$SentiWordItself,$SynsetTerm#sensenumber Desc
a,00046339,0.625,0.125,reconciling
a,00046558,0.625,0.125,adjustive
a,00046673,0.5,0.375,maladaptive
a,00046955,0.375,0.25,maladjustive
a,00047566,0,0.125,unaddicted
a,00047653,0.5,0,clean
a,00047786,0,0.625,habit-forming
a,00047954,0.25,0.5,nonaddictive
a,00048129,0,0.375,additive
a,00048706,0.5,0,addible
a,00049016,0.125,0.125,completing
a,00050083,0.25,0,subtractive
a,00050260,0.625,0,ablative
a,00050446,0,0.625,reductive
a,00050641,0.125,0,addressed
a,00050947,0,0.125,unaddressed
a,00051373,0.375,0.25,up_to
a,00051571,0.25,0,competent
a,00051696,0,0.5,unequal
a,00052012,0,0.625,wanting
a,00052246,0,0.25,unequal_to
a,00052431,0,0.75,understaffed
a,00052672,0.25,0.5,adhesive
a,00053248,0.25,0,bondable
a,00053564,0,0.5,cohesive
a,00054278,0,0.25,gummy
a,00054541,0,0.5,self-sealing
a,00054667,0,0.5,stick-on
a,00054908,0,0.75,nonadhesive
a,00055041,0,0.625,nonviscid
a,00055142,0,0.5,nonresiny
a,00055256,0,0.75,ungummed
a,00055539,0.125,0,substantive
a,00055765,0.75,0,adoptable
a,00056002,0.375,0,decorated
a,00056660,0,0.375,spangly
a,00056849,0,0.5,bedaubed
a,00056943,0,0.25,spectacled
a,00057390,0,0.125,buttony
a,00057881,0,0.25,plumed
a,00058554,0,0.125,plumy
a,00058696,0,0.125,ruffled
a,00058822,0,0.125,fringed
a,00058929,0.125,0,gilt-edged
a,00059028,0,0.125,inflamed
a,00059131,0,0.125,inlaid
a,00059491,0,0.25,mounted
a,00059669,0,0.125,wainscoted
a,00059782,0,0.375,studded
a,00059965,0,0.125,tapestried
a,00060053,0,0.125,tasselled
a,00060151,0,0.125,tricked-out
a,00060294,0,0.125,tufted
a,00060397,0.25,0.625,undecorated
a,00060605,0.125,0.25,unornamented
a,00060875,0.375,0.375,untufted
a,00061262,0.25,0,adroit
a,00061664,0.625,0,neat
a,00061885,0.625,0,ingenious
a,00062367,0.25,0.25,dextrous
a,00062626,0.25,0,handy
a,00063087,0.5,0,quick-witted
a,00063277,0.25,0.375,maladroit
a,00063563,0.125,0.75,left-handed
a,00063953,0.5,0.125,tactless
a,00064176,0.125,0.375,uncoordinated
a,00064365,0,0.25,unmechanical
a,00064479,0.625,0,advantageous
a,00064787,0.625,0,good
a,00065064,0.75,0,positive
a,00065184,0.125,0.25,preferential
a,00065488,0.75,0.25,disadvantageous
a,00065667,0,0.875,negative
a,00065791,0.625,0.25,adventurous
a,00066146,0.375,0.125,venturous
a,00066565,0.25,0.25,sporting
a,00066703,0.375,0.25,swashbuckling
a,00066800,0.25,0.375,unadventurous
a,00067038,0.625,0,advisable
a,00067379,0.75,0,better
a,00067638,0.625,0,well
a,00067767,0.125,0.625,unadvisable
a,00067966,0.5,0,well-advised
a,00068278,0,0.125,unadvised
a,00069060,0,0.375,anaerobiotic
a,00069217,0.5,0,aerobic
a,00069427,0,0.25,anaerobic
a,00069531,0.625,0,esthetical
a,00069948,0.625,0,artistic
a,00070288,0.25,0,painterly
a,00070427,0.375,0.125,sensuous
a,00070583,0.5,0.5,unaesthetic
a,00070839,0.125,0.5,unartistic
a,00070939,0.375,0,affected
a,00071142,0.5,0.5,impressed
a,00071242,0,0.375,struck
a,00071427,0.125,0,stage-struck
a,00071559,0,0.625,subject
a,00071739,0.125,0.5,taken
a,00071897,0,0.5,wonder-struck
a,00071992,0.125,0.125,unaffected
a,00072281,0,0.625,immune
a,00072436,0.125,0,superior
a,00072673,0,0.625,unimpressed
a,00072790,0.25,0.625,untouched
a,00073465,0,0.25,stilted
a,00073761,0.125,0.625,strained
a,00073935,0,0.25,elocutionary
a,00074094,0,0.375,mannered
a,00074216,0.25,0.125,plummy
a,00074346,0.75,0.125,unaffected
a,00074594,0.25,0,natural
a,00074741,0,0.375,unmannered
a,00074867,0.125,0.125,unselfconscious
a,00075135,0.5,0,affirmatory
a,00075389,0.25,0,assentient
a,00075515,0,0.75,negative
a,00075737,0,0.625,dissident
a,00075952,0.375,0.25,acceptive
a,00076127,0.375,0.125,accepting
a,00076341,0.125,0.5,rejective
a,00076580,0.125,0.875,dismissive
a,00077645,0,0.5,afraid
a,00078329,0,0.75,acrophobic
a,00078463,0,0.125,afeared
a,00078576,0.25,0,shocked
a,00078705,0,0.75,agoraphobic
a,00078851,0,0.625,alarmed
a,00078942,0,0.875,algophobic
a,00079069,0.125,0.625,apprehensive
a,00079262,0.125,0.25,hangdog
a,00079356,0,0.75,claustrophobic
a,00079485,0.125,0.375,fearful
a,00079629,0,0.125,scared
a,00079786,0,0.25,horror-struck
a,00079896,0.625,0.125,hunted
a,00080098,0,0.75,hydrophobic
a,00080213,0,0.75,mysophobic
a,00080698,0,0.75,numb
a,00080861,0,0.375,shitless
a,00080981,0,0.5,terror-struck
a,00081087,0,0.625,triskaidekaphobic
a,00081234,0,0.625,unnerved
a,00081417,0.125,0,white-lipped
a,00081513,0,0.75,xenophobic
a,00081671,0.25,0.125,unafraid
a,00081930,0,0.625,unapprehensive
a,00082034,0.25,0.375,unshrinking
a,00082160,0.625,0.25,unfrightened
a,00082241,0.5,0,aggressive
a,00082766,0.5,0,combative
a,00083003,0.5,0.125,militant
a,00083296,0.125,0.125,high-pressure
a,00083749,0.25,0,in-your-face
a,00083876,0.125,0.25,obstreperous
a,00084353,0.25,0,rough
a,00084661,0.375,0.125,scrappy
a,00084795,0.25,0.5,truculent
a,00084956,0,0.625,unaggressive
a,00085139,0.125,0.375,low-pressure
a,00085264,0,0.5,agitated
a,00085630,0.25,0.5,worked_up
a,00085870,0,0.125,overwrought
a,00086005,0,0.5,shaken
a,00086210,0.375,0.375,hectic
a,00086341,0.25,0.5,phrenetic
a,00086606,0.125,0.625,hysterical
a,00086801,0,0.5,psychedelic
a,00087152,0.125,0.625,unagitated
a,00087354,0,0.125,agitated
a,00087837,0.25,0,churning
a,00088328,0.25,0.25,seething
a,00088658,0,0.75,unagitated
a,00088792,0,0.25,nonturbulent
a,00088899,0.5,0.25,unstirred
a,00089051,0.5,0,agreeable
a,00089355,0.125,0.875,disagreeable
a,00089550,0,0.5,vexing
a,00090219,0.333,0.667,harsh
a,00090408,0,0.625,trying
a,00090628,0,0.625,unsweet
a,00091311,0.5,0,watchful
a,00091764,0.375,0,wakeful
a,00092136,0.125,0.625,fly
a,00092275,0.5,0,wide-awake
a,00092391,0.125,0.375,sleepless
a,00092551,0.25,0.5,unwatchful
a,00093556,0.125,0,transferrable
a,00093810,0.125,0.375,unalienable
a,00094069,0.125,0.625,inviolable
a,00094239,0.5,0,non-negotiable
a,00094324,0.125,0.5,untransferable
a,00094448,0.125,0,live
a,00094799,0.375,0.125,liveborn
a,00094941,0.5,0,viable
a,00095280,0,0.75,dead
a,00095873,0,0.5,gone
a,00096239,0,0.5,exsanguinous
a,00096595,0,0.75,pulseless
a,00096815,0,0.375,cold
a,00097022,0,0.375,deathly
a,00097305,0,0.375,doomed
a,00097577,0,0.25,fallen
a,00097674,0.125,0,late
a,00097768,0,0.5,lifeless
a,00098043,0,0.625,nonviable
a,00098307,0.25,0.5,stillborn
a,00098450,0,0.375,stone-dead
a,00098736,0.25,0,eccrine
a,00099097,0,0.125,subartesian
a,00099290,0.5,0,live
a,00099704,0,0.125,living
a,00099874,0,0.625,dead
a,00100213,0,0.125,out
a,00100373,0,0.75,lifeless
a,00101152,0,0.125,analphabetic
a,00101452,0.25,0,precocial
a,00101609,0.875,0,selfless
a,00101800,0.375,0,self-centred
a,00102079,0.5,0,self-involved
a,00102201,0.125,0,ambiguous
a,00102578,0.5,0,double-barrelled
a,00102930,0.25,0.125,oracular
a,00103196,0.375,0.375,left-handed
a,00103302,0.375,0,multivalent
a,00103567,0.375,0.375,uncertain
a,00103696,0.375,0,unambiguous
a,00103953,0.125,0,monosemous
a,00104051,0.5,0.125,ambitious
a,00104318,0.625,0,pushy
a,00104533,0.5,0,wishful
a,00104699,0.375,0,driven
a,00104825,0.25,0,would-be
a,00104942,0.375,0.25,overambitious
a,00105023,0.5,0,unambitious
a,00105197,0.25,0.5,shiftless
a,00105388,0,0.25,ametropic
a,00106182,0.25,0,generous
a,00106456,0,0.625,stingy
a,00106821,0,0.5,spare
a,00107017,0.125,0.625,exiguous
a,00107128,0,0.5,hand-to-mouth
a,00107250,0,0.375,hardscrabble
a,00107648,0.5,0,anabolic
a,00107984,0,0.75,katabolic
a,00108595,0,0.25,stigmatic
a,00110853,0.125,0,analytical
a,00111415,0.125,0,uninflected
a,00113015,0.125,0.125,inflectional
a,00113245,0,0.25,derivational
a,00113818,0.375,0.375,angry
a,00114266,0,0.5,provoked
a,00114454,0.25,0.25,maddened
a,00114797,0.125,0.5,black
a,00114921,0.125,0.625,irascible
a,00115094,0.125,0.125,hot_under_the_collar
a,00115193,0.125,0,sore
a,00115494,0,0.75,umbrageous
a,00115777,0.125,0.5,ireful
a,00115906,0.125,0,livid
a,00116058,0.5,0.25,smouldering
a,00116245,0,0.25,wrothful
a,00116463,0,0.125,unangry
a,00116529,0,0.875,resentful
a,00116744,0.5,0.25,bitter
a,00116940,0.375,0.25,rancorous
a,00117106,0,0.5,unresentful
a,00117235,0,0.75,unbitter
a,00117385,0.25,0.5,sentient
a,00117654,0.125,0.25,sensate
a,00117754,0.125,0.5,insentient
a,00117961,0.25,0.5,unfeeling
a,00118238,0,0.75,nonliving
a,00118567,0.375,0,animated
a,00118844,0.375,0,spirited
a,00119006,0.375,0.25,vital
a,00119279,0.5,0.125,revived
a,00119409,0.375,0.5,unanimated
a,00119533,0.25,0,lifeless
a,00119750,0.25,0.5,wan
a,00119875,0.5,0,enlivened
a,00119993,0.875,0,perked_up
a,00120132,0,0.625,unenlivened
a,00120574,0,0.5,anonymous
a,00121649,0,0.125,postmortem
a,00122245,0.375,0.125,prevenient
a,00122386,0,0.375,preexisting
a,00123961,0,0.125,decurved
a,00125711,0,0.125,preceding
a,00125993,0,0.125,above
a,00126116,0,0.125,above-named
a,00127543,0,0.375,consecutive
a,00128467,0.375,0,precedented
a,00128733,0,0.625,unexampled
a,00129029,0,0.125,nonprehensile
a,00129103,0,0.125,prenatal
a,00129467,0,0.125,postpartum
a,00130151,0,0.125,retrograde
a,00130281,0,0.125,anterograde
a,00132849,0.5,0,appealable
a,00133065,0,0.5,unappealable
a,00133335,0,0.625,unappendaged
a,00133417,0.5,0.25,appetizing
a,00133669,0.625,0.25,savoury
a,00133851,0,0.75,unappetizing
a,00134251,0.125,0.125,accessible
a,00134401,0,0.375,unapproachable
a,00134562,0.125,0.625,standoffish
a,00135342,0.5,0,pat
a,00135718,0.125,0.75,inappropriate
a,00136081,0,0.625,unbefitting
a,00136185,0,0.875,wrong
a,00136884,0.125,0.125,payable
a,00137120,0,0.25,overdue
a,00137641,0.125,0.25,undue
a,00137725,0.75,0,due
a,00137943,0,0.625,undue
a,00138169,0.5,0.125,apropos
a,00138314,0.375,0.25,pertinent
a,00138622,0.25,0.75,malapropos
a,00138782,0.125,0.875,out_of_place
a,00138912,0.25,0,a_priori
a,00139126,0.125,0,a_posteriori
a,00139344,0,0.5,apteral
a,00139492,0.375,0,porticoed
a,00139702,0.375,0,pseudoprostyle
a,00140437,0,0.625,nonarbitrable
a,00140542,0.125,0,columned
a,00140989,0.375,0.25,columnar
a,00141316,0.125,0,colonnaded
a,00141429,0.125,0,pillared
a,00141522,0,0.5,uncolumned
a,00141647,0,0.25,astylar
a,00141746,0.125,0.25,unpillared
a,00141947,0,0.625,nonarboreal
a,00142040,0,0.125,sandy
a,00142270,0,0.125,clayey
a,00142407,0.25,0.125,armed
a,00142917,0,0.5,unarmed
a,00143201,0.125,0,barehanded
a,00143294,0.125,0,clean
a,00143376,0,0.125,defenseless
a,00143589,0,0.125,armoured
a,00143854,0,0.375,steel-plated
a,00144020,0,0.5,bony-plated
a,00144102,0.375,0.25,bulletproof
a,00144510,0,0.125,mailed
a,00144877,0,0.125,armed
a,00145083,0,0.375,thorny
a,00145628,0.25,0.25,bristlelike
a,00145706,0,0.125,brushlike
a,00145805,0.25,0.25,thistlelike
a,00145883,0,0.25,taloned
a,00145995,0,0.625,unarmed
a,00146128,0.125,0.375,thornless
a,00146430,0,0.125,armlike
a,00146883,0,0.125,armoured
a,00147052,0,0.125,bone-covered
a,00147528,0,0.125,unarmoured
a,00147659,0,0.625,scaleless
a,00147734,0.625,0,artful
a,00148078,0.625,0.125,wily
a,00148642,0.625,0,precious
a,00148852,0.125,0,scheming
a,00149120,0.625,0,deep
a,00149262,0.625,0,elusive
a,00149461,0.25,0,manipulative
a,00149686,0.125,0.25,pawky
a,00149861,0.25,0.625,artless
a,00150055,0.25,0.375,careless
a,00150202,0.125,0.5,articulate
a,00150505,0.375,0.125,smooth-spoken
a,00150835,0.5,0,speech-endowed
a,00151105,0,0.625,unarticulate
a,00151530,0,0.75,aphasic
a,00151661,0,0.75,voiceless
a,00152104,0.125,0.5,tongue-tied
a,00152285,0.25,0.5,wordless
a,00152629,0,0.625,speechless
a,00152784,0,0.5,unarticulated
a,00152896,0.5,0,speaking
a,00153083,0,0.25,tongued
a,00153239,0,0.5,walk-on
a,00153410,0,0.625,articulated
a,00153652,0,0.625,unarticulated
a,00153789,0,0.5,unjointed
a,00153898,0,0.75,ashamed
a,00154163,0,0.5,shamed
a,00154270,0,0.5,mortified
a,00154583,0.5,0.25,shamefaced
a,00154837,0.5,0.25,sheepish
a,00154965,0.25,0.25,unashamed
a,00155144,0.75,0.125,insolent
a,00155720,0.125,0.625,unblushing
a,00155886,0,0.375,unembarrassed
a,00156101,0.625,0.25,self-assertive
a,00156440,0.5,0.25,cocky
a,00156575,0.25,0,forceful
a,00156839,0.625,0,unassertive
a,00157080,0.25,0.375,nonassertive
a,00157268,0.125,0.25,self-effacing
a,00157389,0,0.625,associatory
a,00157659,0.625,0,associable
a,00157849,0,0.125,nonassociative
a,00157925,0.125,0.125,committed
a,00158110,0.25,0,betrothed
a,00158407,0,0.75,uncommitted
a,00158546,0,0.625,unpromised
a,00158701,0.125,0,affixed
a,00159381,0,0.25,unaffixed
a,00159498,0,0.125,stalkless
a,00159735,0,0.125,stalked
a,00159975,0,0.625,sessile
a,00160288,0,0.125,unattached
a,00160768,0,0.5,separate
a,00161276,0.5,0.25,unstuck
a,00161431,0.5,0,attachable
a,00161684,0.5,0,bondable
a,00161878,0.125,0,clip-on
a,00162083,0.25,0,detachable
a,00162248,0.625,0,clastic
a,00162386,0.625,0,wary
a,00162661,0.375,0,upon_one's_guard
a,00162863,0.375,0.125,shy
a,00162990,0.125,0.625,unwary
a,00163315,0.5,0.125,gullible
a,00163480,0,0.25,unguarded
a,00163592,0.25,0,attentive
a,00163948,0.25,0.125,wrapped
a,00164308,0.5,0,heedful
a,00164462,0.5,0,observant
a,00164598,0.125,0.625,oversolicitous
a,00164681,0.375,0.125,solicitous
a,00164863,0.25,0.375,inattentive
a,00165171,0.375,0.125,scatty
a,00165458,0,0.25,distrait
a,00165585,0.25,0.25,woolgathering
a,00165766,0.25,0.375,yawning
a,00165943,0.375,0,oblivious
a,00166146,0.875,0,attractive
a,00166753,0.5,0,fascinating
a,00167077,0.5,0,magnetic
a,00167278,0.5,0,cute
a,00167520,0.5,0,dinky
a,00167671,0.875,0,piquant
a,00167829,0.625,0,winning
a,00168039,0,0.375,showy
a,00168188,0.375,0,spellbinding
a,00168551,0.625,0.125,irresistible
a,00168694,0.625,0,personable
a,00168820,0.5,0,photogenic
a,00168910,0.5,0,prepossessing
a,00169056,0.625,0,winsome
a,00169164,0.5,0.25,unattractive
a,00169432,0.375,0.25,plain
a,00169692,0.125,0.25,subfusc
a,00169826,0,0.125,unpresentable
a,00170156,0.5,0,repulsive
a,00170358,0.25,0,appealing
a,00170717,0.25,0,catchy
a,00170847,0.375,0,attractive
a,00171044,0.125,0.625,unappealing
a,00171292,0.25,0.5,off-putting
a,00171447,0.375,0,unattractive
a,00171590,0.625,0,attributable
a,00171872,0,0.25,referable
a,00172452,0.125,0.25,unattributable
a,00173694,0,0.125,nonpregnant
a,00173764,0.375,0,hearable
a,00174379,0.125,0.5,unhearable
a,00174719,0.125,0,voiceless
a,00174879,0.375,0,infrasonic
a,00175123,0,0.625,unsounded
a,00175300,0.375,0,ultrasonic
a,00175435,0.25,0,unheard
a,00176150,0.625,0,auspicious
a,00176387,0,0.375,promising
a,00176676,0.75,0,rosy
a,00176838,0.111,0.889,unfortunate
a,00176991,0.125,0.5,unpromising
a,00177186,0.5,0,propitious
a,00177547,0.75,0,prosperous
a,00177834,0.375,0,gracious
a,00177963,0,0.625,unpropitious
a,00178126,0.25,0.75,ominous
a,00178464,0.125,0.875,thunderous
a,00178575,0,0.375,authorized
a,00179190,0.125,0.125,glorified
a,00179486,0,0.875,unauthorized
a,00179815,0,0.25,unlicensed
a,00180211,0,0.75,unconstitutional
a,00181264,0,0.625,self-induced
a,00181904,0.375,0,semiautomatic
a,00182718,0.5,0,smart
a,00182843,0.125,0.375,manual
a,00183053,0.375,0,available
a,00183675,0.125,0,accessible
a,00183832,0.625,0,acquirable
a,00183932,0.625,0,addressable
a,00184075,0.125,0,easy
a,00184229,0.125,0,forthcoming
a,00184363,0.625,0,procurable
a,00184676,0.25,0,lendable
a,00184792,0.375,0,visible
a,00185020,0.375,0,on_hand
a,00185509,0,0.5,open
a,00185921,0.375,0.5,unavailable
a,00186193,0,0.625,untouchable
a,00186490,0,0.625,out_of_stock
a,00186616,0.125,0.5,awake
a,00187176,0,0.625,watchful
a,00187443,0.125,0.375,wide-awake
a,00187590,0.25,0.25,waking
a,00188738,0,0.125,sound_asleep
a,00189253,0.5,0.125,somnolent
a,00189511,0,0.25,unawakened
a,00189580,0.125,0.25,astringent
a,00189833,0.125,0.375,styptic
a,00190023,0,0.375,nonastringent
a,00190115,0.5,0,cognizant
a,00190653,0.625,0,awake
a,00190960,0.625,0,conscious
a,00191265,0.625,0,sensible
a,00191603,0,0.25,unaware
a,00192026,0.125,0.25,unmindful
a,00192332,0,0.75,unconscious
a,00192523,0,0.625,unsuspecting
a,00192756,0.375,0,witting
a,00192880,0,0.625,unwitting
a,00193015,0,0.5,alarming
a,00193367,0,0.5,dismaying
a,00193480,0,0.625,ugly
a,00193799,0,0.625,terrible
a,00194357,0,0.75,threatening
a,00194817,0.25,0.625,nightmarish
a,00194924,0,0.75,shuddery
a,00195191,0,0.5,creepy-crawly
a,00195383,0.625,0,unnerving
a,00195684,0.25,0.625,sick
a,00196122,0,0.25,hairy
a,00196233,0,0.25,petrifying
a,00196312,0.25,0.125,stupefying
a,00196449,0,0.625,terrifying
a,00196560,0.25,0.25,unalarming
a,00196934,0.5,0,reassuring
a,00197151,0.375,0.125,soothing
a,00197247,0.5,0,assuring
a,00197319,0.5,0.5,consoling
a,00197447,0.25,0.5,worrisome
a,00198904,0.375,0,leading
a,00200258,0,0.125,hardcover
a,00200431,0.125,0,high-backed
a,00200529,0,0.125,low-backed
a,00200760,0,0.125,spiny-backed
a,00201130,0,0.25,backless
a,00202095,0.125,0,reverse
a,00202875,0,0.5,retrograde
a,00203123,0.375,0.375,reversive
a,00203614,0.125,0,headlong
a,00203917,0,0.125,reverse
a,00204077,0.5,0,backward
a,00204249,0.25,0,blate
a,00204491,0.25,0.25,forward
a,00204779,0,0.5,nervy
a,00205033,0,0.5,self-assertive
a,00205150,0,0.125,overfamiliar
a,00205295,0,0.125,wise
a,00205696,0,0.5,presumptuous
a,00206127,0,0.5,unbalconied
a,00206317,0,0.75,unbarrelled
a,00206403,0.25,0.25,beaked
a,00206627,0,0.25,beaklike
a,00206900,0.125,0.25,duckbill
a,00207226,0.25,0,stout-billed
a,00207467,0,0.625,beakless
a,00207706,0.125,0,double-bedded
a,00207961,0,0.5,bedless
a,00208150,0,0.625,unbeneficed
a,00208872,0,0.125,sheetlike
a,00208946,0,0.75,unstratified
a,00209079,0,0.5,ferny
a,00209253,0.125,0.375,braky
a,00209390,0.25,0,ferny
a,00209550,0.375,0,fernless
a,00209781,0,0.25,grass-covered
a,00209988,0,0.25,sedgelike
a,00210079,0,0.25,sedgy
a,00210212,0,0.25,grassless
a,00210371,0,0.5,ungusseted
a,00210446,0,0.5,hairless
a,00210848,0,0.125,bald-pated
a,00211026,0,0.125,balding
a,00211092,0.125,0.125,smooth-faced
a,00211370,0.125,0.375,depilous
a,00211444,0.125,0.375,glabrescent
a,00211564,0.125,0.375,glabrous
a,00212173,0,0.25,hirsute
a,00212949,0.125,0.25,hoary
a,00213071,0.25,0.5,coarse-haired
a,00213516,0,0.375,dark-haired
a,00213610,0,0.375,sericeous
a,00213933,0,0.25,furlike
a,00214165,0.125,0,fuzzy
a,00214640,0,0.125,woolly
a,00214907,0,0.25,pappose
a,00215087,0,0.25,pilous
a,00215745,0,0.75,smooth-haired
a,00215929,0.25,0,soft-haired
a,00216003,0.25,0,stiff-haired
a,00216079,0.375,0,thick-haired
a,00216308,0.125,0,velvety-haired
a,00216668,0,0.125,wooly-haired
a,00217183,0,0.25,awnless
a,00217428,0.625,0,supporting
a,00217728,0.75,0,beautiful
a,00218305,0.125,0,beauteous
a,00218440,0.75,0,sightly
a,00218673,0.5,0,dishy
a,00218837,0.5,0.125,exquisite
a,00218950,0.625,0,well-favoured
a,00219389,0.625,0.125,splendiferous
a,00219705,0.75,0,gorgeous
a,00219809,0.625,0,lovely
a,00219924,0.75,0,picturesque
a,00220082,0.875,0.125,pretty
a,00220241,0.5,0,pretty-pretty
a,00220341,0.5,0.125,pulchritudinous
a,00220502,0.75,0,ravishing
a,00220600,0.25,0,scenic
a,00220739,0.75,0,stunning
a,00220956,0,0.375,ugly
a,00221318,0.25,0.375,disfigured
a,00221553,0,0.75,fugly
a,00221627,0.125,0.375,monstrous
a,00221934,0.25,0.625,repulsive
a,00222272,0.125,0.625,scrofulous
a,00222449,0.375,0.625,unpicturesque
a,00222543,0,0.625,unsightly
a,00222662,0,0.375,bellied
